avg_order_per_day,avg_spend_per_day,customer_id,favourite_brand,frequent_hour_slot,mean_order_cost,num_products,product_category,quintile,subscription,top_5_products
1.162162162162162,34.92089118918919,31300640,1150128,19,81.77677050632913,57,1123472,1.0,1,"[1120672, 1681904, 1688064, 1684816, 1709008]"
1.2864864864864864,35.24018805405405,35378784,1150128,1,72.43816433333328,79,1123472,1.0,1,"[3621632, 1120672, 1120336, 2210208, 1902656]"
1.1135135135135135,35.49922972972973,34959456,1150128,19,102.6149609375,70,1123472,1.0,1,"[1120448, 1902656, 1120112, 1687840, 1666784]"
1.0810810810810811,35.71042162162163,31930304,1122016,1,66.73159595959604,29,1122576,1.0,1,"[1120560, 1698256, 2026640, 3610768, 1872976]"
1.308108108108108,35.72298054054054,21513072,1150128,19,153.69189302325583,92,1123472,1.0,0,"[1120560, 1120224, 1709008, 3621632, 1673616]"
1.4054054054054055,35.76791848648649,40631472,1122016,21,91.90367944444444,47,1122576,1.0,1,"[1120224, 2026640, 2166080, 1670032, 1120560]"
1.2756756756756757,35.86692972972974,31307808,1122016,9,80.9192926829269,48,1122576,1.0,1,"[1120224, 1120112, 2166080, 1120896, 1779120]"
1.172972972972973,35.87789189189189,43893808,1150128,22,138.279375,96,1123472,1.0,0,"[1939280, 1120224, 3621632, 1120112, 1379840]"
1.0918918918918918,36.32761621621622,20662544,1150128,20,117.90542105263162,74,1123472,1.0,0,"[2165968, 1939280, 1120112, 1650992, 1698256]"
1.3837837837837839,37.03010810810811,22194256,1122016,1,53.10519379844959,46,1122576,1.0,1,"[2026640, 3621632, 3310608, 1688064, 2515184]"
1.0864864864864865,37.24172972972974,29979488,1122016,1,58.88649572649576,43,1122576,1.0,1,"[1120224, 1120560, 1939280, 1902320, 2515184]"
1.1567567567567567,37.756659459459456,34640480,1150128,22,166.30909523809535,116,1122912,1.0,1,"[1916208, 1645728, 2432080, 3816960, 2515184]"
1.162162162162162,37.97450551351352,38142944,1150128,23,109.77005499999991,90,1122576,1.0,1,"[1120560, 1670032, 1382752, 1668240, 1419040]"
1.3027027027027027,38.47101297297297,21888160,1134336,1,98.84913055555565,45,1122576,1.0,1,"[1120560, 1120448, 1645728, 2714880, 2166080]"
1.4162162162162162,38.576486486486495,32757760,1122016,1,78.42472527472543,58,1122576,1.0,1,"[1120224, 1120112, 1673728, 1422960, 1124256]"
1.0972972972972972,38.67707297297297,34871872,1122016,1,73.01284183673482,29,1122576,1.0,1,"[1120112, 1120224, 1984864, 2026640, 1707888]"
1.308108108108108,38.83051275675676,37673664,1122016,1,86.54993807228914,47,1122576,1.0,1,"[1120224, 1120336, 2210208, 1970640, 1984864]"
1.1243243243243244,38.95906054054055,31970176,1122016,1,72.80228484848487,42,1122576,1.0,1,"[1120224, 1670032, 1984864, 1386784, 1121120]"
1.1513513513513514,39.059598756756756,30415168,1150128,20,96.34701026666667,91,1123472,1.0,1,"[3621632, 1688064, 1379840, 1694000, 1681904]"
1.2594594594594595,39.40728324324325,21770784,1150128,22,79.24290652173913,79,1122576,1.0,1,"[1120336, 1120224, 1939280, 1670032, 2166080]"
1.4054054054054055,39.760857891891895,21151200,1122016,1,55.30645646616547,72,1122576,1.0,1,"[1120336, 1688064, 1681904, 3621632, 1708336]"
1.0810810810810811,40.07950416216216,40932080,1150128,22,185.36770674999997,73,1123472,1.0,1,"[2026640, 2166080, 2165968, 1707888, 3301648]"
1.145945945945946,40.33291891891892,22132320,1122016,20,158.75723404255316,98,1122576,1.0,0,"[1120224, 1668240, 1698256, 1120560, 3304560]"
1.3405405405405406,40.49827027027027,36160208,1122016,21,90.26722891566261,71,1122576,1.0,0,"[1120224, 1984864, 2165968, 1125040, 3352832]"
1.5675675675675675,40.74094383783783,21732032,1150128,20,107.67249442857144,147,1122576,1.0,0,"[1707888, 1422960, 1668240, 1939280, 2279200]"
1.0972972972972972,40.80691891891892,37952544,1122016,1,83.88088888888895,47,1122576,1.0,1,"[1120112, 1120224, 1120560, 2718016, 1553664]"
1.2540540540540541,41.11128437837838,24649744,1150128,21,107.12095225352114,104,1123472,1.0,1,"[2502864, 2709392, 1650992, 1688064, 2118368]"
1.0864864864864865,41.51605405405405,37318064,1122016,11,86.29741573033706,47,1122576,1.0,0,"[2026640, 1120112, 1120224, 1358000, 1693328]"
1.3837837837837839,41.53052324324325,32085200,1150128,22,84.4301846153846,85,1122576,1.0,0,"[1120560, 1120224, 2043664, 1984864, 3621632]"
1.2378378378378379,41.753048648648644,23561664,1134336,1,86.79004494382026,62,1122576,1.0,1,"[1707888, 2026640, 1120112, 1120448, 1120560]"
1.2864864864864864,41.830918918918904,24899392,1122016,1,61.90975999999993,20,1122576,1.0,1,"[1120224, 1984864, 1120112, 2419648, 1688064]"
1.2756756756756757,41.83248648648649,23684752,1122016,1,51.251721854304805,60,1122576,1.0,1,"[1120224, 1709008, 1688064, 1683808, 1650992]"
1.2162162162162162,41.8946345945946,35675248,1122016,10,86.11674888888889,41,1122576,1.0,1,"[1984864, 2026640, 2166080, 1120224, 1670032]"
0.8054054054054054,42.09345945945947,5867456,1150128,23,112.85927536231881,67,1123472,1.0,1,"[1120336, 3129728, 1120224, 1984864, 2045568]"
1.4054054054054055,42.11200000000001,30569168,1150128,1,101.1781818181819,99,1123472,1.0,1,"[2507120, 3621632, 1120224, 1382752, 2118816]"
1.2486486486486486,42.30567567567568,34548192,1134336,1,79.05606060606053,30,1122576,1.0,1,"[1120672, 1707888, 2515744, 2468816, 1379840]"
1.2378378378378379,42.430532972972976,20847904,1122016,22,76.21018058252434,76,1122576,1.0,0,"[1984864, 1120560, 1688064, 1120224, 2514848]"
1.2972972972972974,42.468577297297294,30388512,1134336,22,104.75582399999998,99,1122576,1.0,0,"[1707888, 1939280, 2276848, 2165968, 1422960]"
1.4,42.49597789189189,36079456,1150128,22,182.83153279069768,96,1123472,1.0,0,"[1688064, 2118368, 1121120, 1688960, 1709008]"
1.172972972972973,42.938032432432436,20557040,1122016,1,55.94039436619707,32,1122576,1.0,1,"[2026640, 1120224, 1673616, 2165968, 1684256]"
1.3891891891891892,43.20783783783783,20217680,1122016,1,59.21074074074088,61,1122576,1.0,1,"[1120224, 2515184, 2165968, 1426432, 1124256]"
1.8162162162162163,43.29102702702703,31878784,1134336,1,80.8973737373738,7,1122576,1.0,1,"[1120560, 1668240, 1707888, 1939280, 1120224]"
1.1513513513513514,43.50883891891892,36814960,1150128,22,167.6903166666667,78,1123472,1.0,0,"[1984864, 1685488, 1688960, 1688064, 1687504]"
1.1945945945945946,43.55963243243243,31872176,1134336,1,71.95117857142857,51,1122576,1.0,1,"[1707888, 2714880, 1668240, 2842336, 1650992]"
1.2864864864864864,43.72243248648648,20373696,1122016,1,55.78379317241374,37,1122576,1.0,1,"[1120224, 2165968, 1984864, 1694000, 1688064]"
1.2702702702702702,43.742054054054066,22892128,1150128,19,119.00411764705882,71,1123472,1.0,0,"[1984864, 1120224, 1709008, 2335424, 1650992]"
1.2108108108108109,43.923502702702706,28971712,1134336,23,101.57310000000004,98,1122576,1.0,1,"[1120560, 2166080, 2515184, 1984864, 2181760]"
1.5297297297297296,44.00828691891892,21990640,1150128,20,145.38451928571428,112,1123472,1.0,0,"[1688064, 1688960, 1687392, 1683024, 1708336]"
1.1675675675675676,44.034623243243246,32851056,1134336,1,107.18954342105262,56,1122576,1.0,1,"[1120448, 1120560, 1673952, 1683696, 2174144]"
1.0972972972972972,44.145248648648646,31202640,1150128,23,177.5406739130435,82,1123472,1.0,0,"[1120112, 1120448, 2166080, 1688064, 1677536]"
1.5243243243243243,44.25464000000001,35024416,1150128,22,107.72511052631585,106,1123472,1.0,1,"[1984864, 1120224, 1649872, 3621632, 1670032]"
1.1783783783783783,44.29459459459461,25637696,1122016,1,64.01953125000007,62,1122576,1.0,1,"[1120224, 1120560, 1668240, 1379840, 1707888]"
1.6594594594594594,44.39817297297297,28239120,1122016,1,67.88150413223143,42,1122576,1.0,1,"[1120224, 2166080, 1120112, 1984864, 1645728]"
1.2378378378378379,44.40268210810812,31736544,1122016,1,81.3316454455447,82,1122576,1.0,1,"[1120224, 2413264, 2515184, 1379840, 1687504]"
1.3675675675675676,44.543485405405406,20593216,1134336,1,69.83512542372881,40,1122576,1.0,1,"[1120672, 1688064, 1709008, 1120336, 1707888]"
1.4,44.58205405405405,31000704,1134336,19,88.6847311827957,52,1122576,1.0,0,"[1120672, 1707888, 2507120, 2043664, 1635648]"
1.3297297297297297,44.608413027027034,21416304,1150128,21,211.60401051282048,89,1123472,1.0,0,"[1120336, 1709008, 1688064, 2515184, 1379840]"
1.5027027027027027,44.70732632432432,26375776,1150128,23,99.64885987951797,89,1123472,1.0,0,"[2026640, 1668240, 2842560, 1688960, 1687392]"
1.2324324324324325,44.75172972972972,22210272,1134336,1,84.48030612244911,66,1122576,1.0,1,"[1707888, 1673728, 1688064, 2468816, 1120224]"
1.3945945945945946,44.875967081081086,32853520,1150128,1,127.72390630769237,77,1123472,1.0,1,"[1707888, 1120560, 1670032, 1120224, 1681904]"
1.2054054054054053,44.889062162162155,24832192,1134336,22,120.35473188405793,76,1122576,1.0,0,"[1120672, 3928176, 1939280, 1673728, 1688064]"
1.2540540540540541,44.92353151351351,25082960,1150128,9,277.02844433333337,53,1123472,1.0,1,"[1688064, 1688960, 1709008, 1681904, 1120448]"
1.427027027027027,45.05458918918919,28602112,1134336,21,95.80573563218391,65,1122576,1.0,1,"[1120560, 2718016, 3352832, 1120672, 2166080]"
1.3837837837837839,45.10003243243244,32639600,1134336,1,82.60897029702973,46,1122576,1.0,1,"[1120560, 1120672, 3621632, 1125936, 1422960]"
1.1243243243243244,45.17335675675675,30724400,1150128,21,167.14142000000007,75,1123472,1.0,1,"[1120112, 1707888, 1688064, 1709008, 1916320]"
1.2432432432432432,45.21484540540541,25694368,1150128,23,204.01820487804878,110,1123472,1.0,0,"[1707888, 1984864, 1120224, 1687504, 2333968]"
1.1243243243243244,45.34411891891891,37543520,1122016,10,88.30170526315791,19,1122576,1.0,1,"[1984864, 1120224, 2842224, 2514848, 2515632]"
1.2108108108108109,45.46039405405405,28980560,1150128,23,247.35802647058821,118,1123472,1.0,0,"[1902656, 1670032, 1650992, 1358000, 1683696]"
1.1081081081081081,45.66581621621622,38163776,1122016,22,101.78525301204819,22,1122576,1.0,1,"[1984864, 1670032, 2166080, 1120224, 1668240]"
1.1513513513513514,45.82556756756757,25039840,1122016,17,121.11042857142851,38,1122576,1.0,1,"[1984864, 2166080, 1120112, 1120224, 1144080]"
1.2972972972972974,45.85712972972972,29507184,1122016,23,83.17224509803917,95,1122576,1.0,1,"[1120336, 1120224, 2165968, 1120112, 1120560]"
1.4,45.892162162162165,35002800,1150128,1,92.2831521739131,52,1123472,1.0,1,"[3621632, 1120224, 1984864, 1668240, 2515072]"
1.2,45.96141837837837,32911872,1122016,9,81.7582923076924,23,1122576,1.0,0,"[1984864, 1674064, 2335424, 2468816, 2166080]"
1.4486486486486487,46.160487837837834,22550192,1122016,1,57.70060979729728,41,1122576,1.0,1,"[1120224, 1984864, 2165968, 1688064, 1681904]"
1.1783783783783783,46.41612637837838,26355056,1122016,22,84.18611156862748,71,1122576,1.0,0,"[1120224, 1984864, 1688064, 1709008, 1902656]"
1.2702702702702702,46.45682540540539,27012384,1134336,21,138.62117258064512,83,1122576,1.0,0,"[1120560, 1939280, 2507120, 1120784, 2714880]"
1.345945945945946,46.72340540540542,27985104,1122016,1,69.15063999999998,36,1122576,1.0,1,"[2026640, 2166080, 1688064, 1748880, 1681904]"
1.1945945945945946,46.92313513513514,43453088,1150128,23,173.61559999999997,128,1123472,1.0,1,"[2507120, 1670032, 1379840, 1707888, 1939280]"
1.518918918918919,46.98221567567568,34575744,1150128,21,99.90471149425285,68,1123472,1.0,1,"[1707888, 1120112, 1939280, 1684816, 2119152]"
1.2324324324324325,47.01437837837836,35000112,1122016,20,114.44289473684204,76,1122576,1.0,1,"[1120336, 1120672, 1120112, 1688064, 2842224]"
1.3027027027027027,47.10053356756756,20195840,1150128,1,77.11149300884955,52,1123472,1.0,1,"[1707888, 1902656, 1688960, 1688064, 1673840]"
1.1081081081081081,47.13048486486486,22722560,1150128,23,99.08113295454541,91,1122576,1.0,1,"[1120560, 2181760, 1120224, 1709008, 1902656]"
1.1135135135135135,47.2432372972973,20160336,1150128,22,203.25578837209298,84,1123472,1.0,1,"[1645728, 1709008, 1684816, 3621632, 1688064]"
1.2972972972972974,47.36483983783783,33834080,1122016,1,77.54420681415925,24,1122576,1.0,1,"[2026640, 1120224, 1688064, 1694000, 1709008]"
1.5297297297297296,47.62631621621622,33152896,1150128,22,101.27435057471268,84,1123472,1.0,1,"[1707888, 1902320, 3621632, 2842224, 2515632]"
1.2648648648648648,47.67210810810811,28704704,1122016,19,91.86812500000006,75,1122576,1.0,1,"[1120112, 2718016, 2515408, 1688960, 1782256]"
1.0972972972972972,47.7288108108108,26113920,1134336,21,107.68085365853656,75,1122576,1.0,1,"[1707888, 1668240, 2507120, 1666784, 1902656]"
1.6,47.78547351351353,34214992,1150128,20,130.00459705882352,105,1123472,1.0,0,"[1984864, 2026640, 2165968, 1902656, 1688960]"
1.227027027027027,47.918543675675686,28571648,1150128,22,253.28373085714287,93,1123472,1.0,0,"[1120784, 1688064, 1681904, 1688960, 1682240]"
1.0810810810810811,47.957366,22104096,1150128,19,86.98149715686276,80,1123472,1.0,0,"[2335424, 1688064, 1681904, 1683136, 1709008]"
1.3567567567567567,48.01358918918918,25498368,1122016,22,126.89305714285707,78,1122576,1.0,1,"[1120224, 2026640, 1901984, 3310944, 1984864]"
1.1405405405405404,48.165962216216215,33664400,1150128,1,108.66710987804878,71,1123472,1.0,1,"[1670032, 2310784, 1681904, 2119152, 2041872]"
1.2432432432432432,48.21027027027027,36256976,1122016,20,93.88315789473691,25,1122576,1.0,1,"[1120336, 1984864, 2026640, 1120224, 2718016]"
1.172972972972973,48.7381837837838,11397904,1150128,22,170.1238490566038,116,1122576,1.0,1,"[1120560, 1668240, 1379840, 1645728, 1120784]"
1.3243243243243243,48.74383783783785,24412080,1122016,1,71.56833333333329,4,1122576,1.0,1,"[1120336, 1120112, 3310608, 1120448]"
1.318918918918919,48.765832432432454,34784624,1122016,1,97.00730107526881,41,1122576,1.0,1,"[1120224, 1120112, 2166080, 1382752, 3816960]"
1.2324324324324325,48.87589189189189,22523088,1122016,1,57.22810126582282,31,1122576,1.0,1,"[1120336, 1120672, 3310384, 1415344, 2515184]"
1.1513513513513514,48.89794594594594,44009280,1122016,20,161.53785714285715,23,1122576,1.0,1,"[1670032, 1984864, 1125376, 2166080, 1120560]"
1.3945945945945946,49.24347713513514,20433168,1150128,21,104.7131410344828,111,1123472,1.0,1,"[2166080, 1677536, 1668240, 1422960, 1131984]"
1.1405405405405404,49.385945945945956,35466256,1134336,1,100.40000000000009,24,1122576,1.0,1,"[1120560, 1120448, 2515184, 1124256, 2072784]"
1.3243243243243243,49.400162162162154,34652576,1134336,21,142.79734375,67,1122576,1.0,0,"[1120672, 1861552, 1120336, 1422960, 2181760]"
1.1513513513513514,49.468951891891884,22320032,1150128,22,127.10772361111111,86,1122576,1.0,1,"[1120560, 1939280, 2166080, 1683808, 1681792]"
1.1783783783783783,49.839370270270265,26673696,1150128,1,64.02974652777779,42,1123472,1.0,1,"[1670032, 1687392, 1120336, 1121680, 1125488]"
1.4378378378378378,49.843027027027034,22699152,1150128,22,102.45511111111114,75,1122576,1.0,1,"[1120224, 1120560, 1984864, 1688064, 3072496]"
1.0918918918918918,49.896054054054055,43837808,1122016,23,170.94018518518516,85,1122576,1.0,1,"[2026640, 1379840, 2165968, 1121120, 1939280]"
1.1567567567567567,50.17486486486486,35405216,1122016,1,107.9343023255814,43,1122576,1.0,1,"[1670032, 1120224, 1984864, 1120448, 1120560]"
1.1081081081081081,50.20378378378378,23333296,1150128,22,140.7227272727273,97,1123472,1.0,1,"[1670032, 1379840, 2026640, 1709008, 1650992]"
1.8108108108108107,50.248529729729725,27487152,1134336,22,114.76516049382715,83,1122576,1.0,1,"[1120560, 1120336, 1939280, 1120448, 2166080]"
1.5891891891891892,50.27769918918919,27198192,1150128,20,157.65041271186442,112,1123472,1.0,0,"[1709008, 1670032, 1688960, 1688064, 1694336]"
1.3567567567567567,50.32686486486487,36441440,1122016,23,119.36500000000001,88,1122576,1.0,1,"[1984864, 1120224, 1939280, 1120336, 1668240]"
1.4054054054054055,50.34579837837838,34162912,1150128,21,110.8806273809524,58,1123472,1.0,1,"[1984864, 2335424, 1120112, 1683696, 1681904]"
1.3783783783783783,50.41951675675676,21866768,1150128,9,101.38707173913043,61,1123472,1.0,1,"[2376864, 1415344, 1125936, 2842224, 1415456]"
1.5513513513513513,50.420634594594596,25291952,1150128,1,79.72493504273501,45,1123472,1.0,1,"[2026640, 1670032, 1120224, 1707888, 1681904]"
1.491891891891892,50.429352054054064,25564112,1122016,1,73.4600797637796,50,1122576,1.0,1,"[1120112, 1120224, 2376864, 1688624, 1915760]"
1.2054054054054053,50.56248648648649,27267632,1150128,22,183.41294117647055,92,1123472,1.0,0,"[1120224, 1984864, 1422960, 2515184, 2165968]"
1.508108108108108,50.69853513513513,28325696,1122016,1,83.74311607142856,14,1122576,1.0,1,"[2026640, 1120112, 2166080, 2718016, 1120224]"
1.5837837837837838,50.737959459459454,33963216,1122016,21,96.76827319587626,52,1122576,1.0,1,"[1120224, 1984864, 2412928, 1120560, 1131984]"
1.6432432432432433,50.90046735135135,20828416,1150128,20,130.78592305555554,152,1123472,1.0,0,"[2166080, 2718016, 1688064, 1709008, 2278304]"
1.0810810810810811,50.90789459459459,27837376,1150128,22,165.22737719298252,89,1123472,1.0,1,"[3621632, 1415344, 1553776, 1670032, 1684816]"
1.0918918918918918,50.94518918918919,33733504,1150128,23,181.24730769230771,107,1122576,1.0,1,"[1120560, 1984864, 2181760, 1120224, 1707888]"
1.3135135135135134,51.16394751351351,26051312,1150128,19,99.63505568421058,118,1123472,1.0,1,"[1120336, 1120224, 1670032, 1984864, 2165968]"
1.4756756756756757,51.39017837837838,24301312,1150128,22,141.8982537313433,116,1123472,1.0,0,"[2515408, 1681904, 1709008, 2857680, 2686432]"
1.145945945945946,51.41842254054053,27338528,1150128,19,288.25479303030306,81,1123472,1.0,0,"[2119152, 1709008, 1688064, 1684816, 1697808]"
1.135135135135135,51.430518918918935,25387712,1150128,19,126.86194666666667,113,1123472,1.0,1,"[1120672, 1120224, 2165968, 1915760, 1688624]"
1.2648648648648648,51.47540540540541,21436240,1122016,21,79.3579166666665,58,1122576,1.0,1,"[1120336, 1121120, 2432080, 2468816, 1971648]"
1.0864864864864865,51.52302162162161,33442416,1134336,22,132.38554166666668,51,1122576,1.0,0,"[1120448, 1120112, 1668240, 2335424, 2515408]"
1.2324324324324325,51.54441081081081,32014976,1150128,21,183.37915384615388,107,1122912,1.0,0,"[1413552, 2024848, 2320304, 1635648, 2314144]"
1.2378378378378379,51.64455135135134,25621344,1150128,22,161.93630508474575,104,1122576,1.0,0,"[1120672, 1120336, 1861552, 1901872, 1939280]"
1.2054054054054053,51.674,26917184,1150128,23,107.41224719101125,102,1123472,1.0,1,"[1670032, 2181760, 1120112, 2026640, 1688064]"
1.3297297297297297,51.77259459459458,28732928,1122016,1,78.5076229508196,12,1122576,1.0,1,"[1120336, 1120224, 1984864, 1627696, 1628032]"
1.2864864864864864,51.85748243243243,35759696,1150128,22,131.41964726027396,66,1123472,1.0,1,"[2026640, 1902656, 1121008, 1670032, 1120336]"
1.3135135135135134,51.93881621621622,25996544,1134336,1,107.96270786516838,39,1122576,1.0,1,"[1707888, 1677536, 1964368, 1379840, 1120896]"
1.1837837837837837,51.99102702702703,21734048,1122016,1,75.14328124999989,48,1122576,1.0,1,"[2026640, 1120896, 3621632, 1124144, 1688064]"
1.2378378378378379,52.03756756756757,25074672,1122016,21,160.44916666666668,68,1122576,1.0,0,"[2026640, 1120336, 1709008, 1673952, 2453808]"
1.1945945945945946,52.079531729729716,21298032,1134336,1,78.33100300813007,78,1122576,1.0,1,"[1120560, 2108064, 1760080, 1688064, 1755488]"
1.1081081081081081,52.16193189189189,27249040,1150128,21,132.19119726027395,94,1123472,1.0,1,"[1939280, 2166080, 2181760, 3621632, 1683696]"
1.654054054054054,52.16952594594595,22941296,1150128,23,106.05892637362655,140,1123472,1.0,1,"[1670032, 2166080, 1688064, 1418928, 1120672]"
1.3027027027027027,52.24635675675676,35528304,1150128,20,134.24411111111112,73,1123472,1.0,1,"[1707888, 1670032, 1673728, 1688064, 1666784]"
1.227027027027027,52.424616216216215,24483984,1122016,19,82.89362393162394,32,1122576,1.0,1,"[2166080, 1984864, 1120448, 1681904, 1120112]"
1.2,52.62264172972972,29599472,1122016,19,86.92132785714286,52,1122576,1.0,1,"[2026640, 1694000, 1666448, 1688624, 3483312]"
1.4702702702702704,52.657915135135134,20234480,1150128,21,202.95238124999995,85,1123472,1.0,1,"[2166080, 1872976, 1379840, 1120896, 1688736]"
1.2594594594594595,52.82222405405405,40384848,1150128,21,271.4475402777778,111,1123472,1.0,0,"[1984864, 1131984, 2502864, 1382752, 1120224]"
1.545945945945946,52.938655135135136,22595776,1150128,20,86.6694796460177,94,1123472,1.0,1,"[2026640, 3621632, 1908704, 3136672, 2210208]"
1.518918918918919,52.97193772972973,28988512,1134336,23,107.6902030769231,97,1122576,1.0,0,"[1939280, 2373392, 2024848, 1902320, 1122464]"
1.6324324324324324,53.11365789189189,29255856,1150128,23,94.4810260576923,75,1123472,1.0,1,"[1120224, 1422960, 1688064, 1709008, 2206064]"
1.3945945945945946,53.181183027027025,36301440,1122016,20,109.31687622222222,65,1122576,1.0,1,"[2026640, 1683696, 2165968, 1707888, 1688064]"
1.2594594594594595,53.18745945945944,42306432,1150128,21,192.9349019607842,113,1123472,1.0,0,"[1707888, 1379840, 2045568, 2844016, 1688064]"
1.4864864864864864,53.20514918918919,23603776,1150128,22,144.7493029411764,120,1123472,1.0,1,"[1939280, 1120560, 1120784, 1694000, 2166080]"
1.308108108108108,53.21060383783784,27580000,1150128,23,158.7735759677419,113,1123472,1.0,0,"[1125600, 1122464, 1902320, 1120560, 1684816]"
2.156756756756757,53.261499459459465,24651312,1122016,1,68.42623194444445,58,1122576,1.0,1,"[2026640, 1939280, 2718016, 2166080, 1681904]"
1.2756756756756757,53.28429729729729,29898512,1150128,1,85.71821739130439,24,1123472,1.0,1,"[1670032, 1120112, 2335424, 1661408, 1869504]"
1.1513513513513514,53.324648648648655,43202992,1150128,16,224.20590909090913,93,1123472,1.0,0,"[2026640, 2174144, 1121344, 1683248, 2119264]"
1.3675675675675676,53.48616216216215,22556912,1134336,19,84.57213675213683,80,1122576,1.0,1,"[1120560, 1382752, 1970640, 1120784, 1902656]"
1.3135135135135134,53.51484383783784,33531120,1150128,20,241.46941731707318,117,1123472,1.0,1,"[1125712, 1709008, 1902656, 2166080, 2468816]"
1.4162162162162162,53.54624637837838,20581680,1122016,19,110.06728422222223,119,1122576,1.0,1,"[2335424, 1422960, 1709008, 1698256, 1120112]"
1.1675675675675676,53.55323567567567,36188208,1122016,1,125.40947594936708,54,1122576,1.0,1,"[1120112, 2166080, 1121120, 2043664, 3816960]"
1.4432432432432432,53.673324108108105,36114624,1122016,1,124.11956200000002,44,1122576,1.0,1,"[1120112, 2026640, 2335424, 1688064, 1120448]"
